,ds,yhat,yhat_lower,yhat_upper,users
16787,2019-01-29 11:00:00,168.01056747369097,126.35481367718955,207.73598723248125,206.0
16788,2019-01-29 12:00:00,174.1187950166487,133.8797142398988,214.02893477399877,228.0
16789,2019-01-29 13:00:00,179.01500827411448,136.03379557148708,217.61405581650664,212.0
16790,2019-01-29 14:00:00,182.78477060302674,143.5690942158285,226.49886007470343,246.0
16791,2019-01-29 15:00:00,183.08717790626088,140.08682952002545,226.28116805059258,231.0
16792,2019-01-29 16:00:00,178.46490578821425,137.61392342547856,220.79795683344577,271.0
16793,2019-01-29 17:00:00,171.43749649443006,127.3209788875831,211.17924405744878,203.0
16794,2019-01-29 18:00:00,167.5678022881092,127.04714982758539,209.9735447855614,210.0
16795,2019-01-29 19:00:00,170.66537671590808,129.48941917525195,210.92102155774646,258.0
16796,2019-01-29 20:00:00,178.49095903695155,141.010862838379,221.25075224869178,247.0
16797,2019-01-29 21:00:00,183.41126090568687,145.22831123717478,224.83565479155712,268.0
16798,2019-01-29 22:00:00,178.05199024398442,135.75632434717545,222.181237494502,247.0
16799,2019-01-29 23:00:00,161.23108761797047,120.29610600594754,205.06330581507714,186.0
16800,2019-01-30 00:00:00,138.96761515907804,100.54691294520471,180.9635411469083,
16801,2019-01-30 01:00:00,119.74367668140732,80.14141804350335,162.7078796812466,
16802,2019-01-30 02:00:00,108.33621377704523,68.4209386448278,151.10124231744848,
16803,2019-01-30 03:00:00,103.58582951546933,63.69298421085315,144.33259136267355,
16804,2019-01-30 04:00:00,101.54043415116104,59.07655470867528,142.87293747388787,
16805,2019-01-30 05:00:00,100.3820145055177,61.588991752776856,142.15759088291378,
16806,2019-01-30 06:00:00,102.22703974465793,65.15027297471168,144.62613149875713,
16807,2019-01-30 07:00:00,110.34960430808499,67.57509852389907,151.02812983690686,
16808,2019-01-30 08:00:00,125.00823748035364,86.76024975190847,168.32396436980486,
16809,2019-01-30 09:00:00,142.26696439099058,99.88989867850512,186.07642693909713,
16810,2019-01-30 10:00:00,156.95797363198923,115.49288952829733,200.56567534226002,
16811,2019-01-30 11:00:00,166.67958532177715,125.31968496001457,208.04292806946466,
16812,2019-01-30 12:00:00,172.8024173682417,132.60565671377745,215.13038074697778,
16813,2019-01-30 13:00:00,177.711601288616,132.8733295433249,217.79806158596597,
16814,2019-01-30 14:00:00,181.49248258679384,140.94081226120366,222.8270719077312,
16815,2019-01-30 15:00:00,181.80409210961602,139.6885415181052,223.94014667587925,
16816,2019-01-30 16:00:00,177.18918082058048,136.60447414429888,220.41500780598997,
16817,2019-01-30 17:00:00,170.1674919692417,127.30248190604158,210.6542642875374,
16818,2019-01-30 18:00:00,166.3021875898499,124.84785143358496,204.74985089362227,
16819,2019-01-30 19:00:00,169.40322109465254,126.52676126694159,212.73278382783147,
16820,2019-01-30 20:00:00,177.23180156602353,135.9242382405845,218.10375886152207,
16821,2019-01-30 21:00:00,182.15515919721264,138.8951676630227,225.46769986746315,
16822,2019-01-30 22:00:00,176.7995471861077,135.23141869929105,215.88955379002448,
16823,2019-01-30 23:00:00,159.98345577973433,118.1954114056885,200.80253201907811,
16824,2019-01-31 00:00:00,137.72647888252223,99.88197037290465,178.28955935567134,
16825,2019-01-31 01:00:00,118.51121229095052,76.38881628507785,160.76280596113662,
16826,2019-01-31 02:00:00,107.11502867402491,67.47401882960668,146.2828535295713,
16827,2019-01-31 03:00:00,102.37888132498061,61.98240567967405,141.6699352134516,
16828,2019-01-31 04:00:00,100.35093142141221,59.89488560093068,139.72177925285132,
16829,2019-01-31 05:00:00,99.21330078772365,58.9325274876718,139.4381302818575,
16830,2019-01-31 06:00:00,101.0824631788825,57.18883591156033,143.94705435045756,
16831,2019-01-31 07:00:00,109.23237511879913,65.24267286394998,152.1283053418113,
16832,2019-01-31 08:00:00,123.92127600810733,81.86651602391123,165.59766382470033,
16833,2019-01-31 09:00:00,141.21274248516983,101.77451924657375,178.70928362150437,
16834,2019-01-31 10:00:00,155.93835240209154,117.0002610995295,196.7254806081738,
16835,2019-01-31 11:00:00,165.69565231877655,125.74922707927927,209.90290357586014,
16836,2019-01-31 12:00:00,171.85432637243838,129.2945375016657,213.7040614900276,
16837,2019-01-31 13:00:00,176.79841787983284,134.967596673202,216.37852249474497,
16838,2019-01-31 14:00:00,180.61203864725283,138.71122463285394,220.8195216995246,
16839,2019-01-31 15:00:00,180.95285233783883,141.35095892565235,222.00144349916724,
16840,2019-01-31 16:00:00,176.36212421712133,133.0626366209975,214.84437948958094,
16841,2019-01-31 17:00:00,169.3580110848816,129.26909386601247,209.59190750522492,
16842,2019-01-31 18:00:00,165.50200812211722,126.19667554820289,204.0129418686419,
16843,2019-01-31 19:00:00,168.60234416629226,126.23987606426024,207.64666456525893,
16844,2019-01-31 20:00:00,176.41847073795535,134.54026227518622,219.46545823717722,
16845,2019-01-31 21:00:00,181.3158539463477,141.2759606132856,221.50737536825903,
16846,2019-01-31 22:00:00,175.9190042255768,132.28567402637577,217.87032184709582,
16847,2019-01-31 23:00:00,159.04471923062155,117.69266180367161,200.04440722897522,
16848,2019-02-01 00:00:00,136.71097990775422,95.52010927883026,176.12851905370172,
16849,2019-02-01 01:00:00,117.39887838973276,77.29722788523245,157.83201432058274,
16850,2019-02-01 02:00:00,105.8844224192504,64.75660124592488,146.54299861813257,
16851,2019-02-01 03:00:00,101.00736789832584,60.14709908847158,142.67466214637614,
16852,2019-02-01 04:00:00,98.8148738803263,54.846662120626725,142.08688323795946,
16853,2019-02-01 05:00:00,97.48828157745737,57.57950187025966,141.12892266687652,
16854,2019-02-01 06:00:00,99.1435300041262,58.93306725963528,142.547653606731,
16855,2019-02-01 07:00:00,107.05430890077741,66.85332380686012,150.07863753005492,
16856,2019-02-01 08:00:00,121.47887829172085,84.13697213106863,163.6774204661748,
16857,2019-02-01 09:00:00,138.4811393307215,99.73829573848707,177.41812641930963,
16858,2019-02-01 10:00:00,152.8933114762817,113.89548104744013,197.24660808728925,
16859,2019-02-01 11:00:00,162.3139096721497,118.6963768509078,203.33069281592483,
16860,2019-02-01 12:00:00,168.11391913223625,122.94510861337316,209.604819450342,
16861,2019-02-01 13:00:00,172.67901892609393,127.63982361634787,213.25745192668066,
16862,2019-02-01 14:00:00,176.09528921120852,135.40453068183876,215.6809721465874,
16863,2019-02-01 15:00:00,176.02268837682362,135.04820428229385,215.6960779426613,
16864,2019-02-01 16:00:00,171.00509238929183,130.8404548057323,213.8357759401982,
16865,2019-02-01 17:00:00,163.56357017381137,119.4326808537189,205.3456749440913,
16866,2019-02-01 18:00:00,159.26281183559746,114.78871788968988,199.2934163239894,
16867,2019-02-01 19:00:00,161.91450135922045,120.83083519019534,203.20907796174592,
16868,2019-02-01 20:00:00,169.2817792925387,127.89697797637932,214.9706275897082,
16869,2019-02-01 21:00:00,173.73400476248477,129.39041055975562,215.64670647104666,
16870,2019-02-01 22:00:00,167.89975206503127,129.53866263745692,209.86457570218906,
16871,2019-02-01 23:00:00,150.60001745920374,109.21851721929438,192.80769352354713,
16872,2019-02-02 00:00:00,127.8570765627992,88.14296849417704,166.03655774455666,
16873,2019-02-02 01:00:00,108.15637137371994,67.50755332595116,147.79365789187003,
16874,2019-02-02 02:00:00,96.27827207081253,56.109952063179264,137.28659766513013,
16875,2019-02-02 03:00:00,91.06686564751769,51.07135986762268,130.64410791122828,
16876,2019-02-02 04:00:00,88.57356615491221,50.433836479258474,128.03032396196699,
16877,2019-02-02 05:00:00,86.98384865237844,49.102679386004304,127.76756843582444,
16878,2019-02-02 06:00:00,88.41761997256944,45.7530109598616,130.04961259542006,
16879,2019-02-02 07:00:00,96.15232746625173,55.237501848003745,136.8851625792921,
16880,2019-02-02 08:00:00,110.44973558726537,67.50224936104391,150.8579594470188,
16881,2019-02-02 09:00:00,127.3769554786647,88.41955236729618,170.6137377582223,
16882,2019-02-02 10:00:00,141.76908308616512,100.87415875088477,185.2226448640565,
16883,2019-02-02 11:00:00,151.22713994696085,107.93878540243969,191.03407013753588,
16884,2019-02-02 12:00:00,157.12421469479654,118.26026441245342,199.90052374089584,
16885,2019-02-02 13:00:00,161.8476568946352,121.88218550372802,202.2401044124947,
16886,2019-02-02 14:00:00,165.48475842580163,122.97147455736247,207.64280760472565,
16887,2019-02-02 15:00:00,165.69620901703897,122.37504463036458,205.98636798787967,
16888,2019-02-02 16:00:00,161.0261185140468,120.26655656835696,202.36834519210694,
16889,2019-02-02 17:00:00,153.99527995757904,112.83054422642749,196.09791231614565,
